PXD ID	Country	Curator
PXD001257	Switzerland	
PXD001258	USA	
PXD001259	Japan	
PXD001260	USA	
PXD001261	Germany	
PXD001262	USA	
PXD001263	Japan	
PXD001264	Japan	
PXD001265	USA	
PXD001266	China	
PXD001267	France	
PXD001268	USA	
PXD001269	UK	
PXD001270	Germany	
PXD001271	Russia	
PXD001272	Australia	
PXD001273	UK	
PXD001274	France	
PXD001275	France	tobias
PXD001276	Norway	
PXD001277	Ireland	
PXD001278	Norway	
PXD001279	UK	
PXD001280	Germany	
PXD001281	UK	
PXD001282	Norway	tobias
PXD001283	Germany	
PXD001284	USA	
PXD001285	USA	
PXD001286	Belgium	
PXD001289	Greece	
PXD001290	India	
PXD001291	Canada	
PXD001292	Japan	
PXD001293	UK	
PXD001296	India	
PXD001297	USA	
PXD001298	Japan	
PXD001299	USA	
PXD001300	Denmark	
PXD001301	Canada	
PXD001302	Denmark	
PXD001303	France	
PXD001304	Sweden	
PXD001305	Denmark	
PXD001306	Germany	
PXD001307	Malaysia	
PXD001310	Switzerland	
PXD001311	Austria	
PXD001319	USA	
PXD001321	USA	
PXD001322	India	
PXD001323	Austria	
PXD001324	Austria	
PXD001325	Austria	
PXD001326	Austria	
PXD001327	Austria	
PXD001328	Austria	
PXD001329	USA	
PXD001331	USA	
PXD001332	USA	gerhard: reverted (#180900)
PXD001333	Austria	
PXD001334	USA	
PXD001335	USA	
PXD001336	USA	
PXD001337	USA	
PXD001338	USA	
PXD001339	China	
PXD001340	USA	
PXD001341	UK	
PXD001342	USA	
PXD001343	Denmark	
PXD001344	USA	
PXD001345	Norway	
PXD001346	Belgium	tobias
PXD001347	Belgium	tobias
PXD001348	UK	
PXD001349	China	
PXD001350	Japan	
PXD001351	USA	
PXD001352	Germany	
PXD001353	France	
PXD001354	Spain	
PXD001355	Republic of Korea	
PXD001356	Germany	
PXD001357	UK	
PXD001358	Belgium	
PXD001359	UK	
PXD001360	UK	
PXD001361	UK	
PXD001362	UK	
PXD001363	Germany	
PXD001364	Germany	
PXD001365	USA	deleted
PXD001366	Australia	
PXD001367	USA	
PXD001368	Taiwan	/gerhard
PXD001369	Switzerland	
PXD001370	USA	
PXD001371	UK	attila
PXD001372	USA	
PXD001373	Denmark	
PXD001374	Finland	
PXD001375	Netherlands	
PXD001376	UK	attila
PXD001377	Denmark	
PXD001378	Germany	
PXD001379	Germany	
PXD001381	Germany	
PXD001383	USA	
PXD001384	France	tobias
PXD001385	Israel	
PXD001386	Saudi Arabia	
PXD001387	USA	
PXD001388	UK	
PXD001389	USA	
PXD001390	UK	
PXD001391	Denmark	
PXD001392	Japan	
PXD001393	USA	
PXD001394	Germany	
PXD001395	Germany	
PXD001396	USA	
PXD001397	China	
PXD001398	Belgium	
PXD001399	Australia	/gerhard
PXD001400	USA	/gerhard
PXD001401	Sweden	
PXD001402	Russia	
PXD001403	Russia	
PXD001404	Denmark	tobias
PXD001405	USA	gerhard: reverted (#180900)
PXD001406	USA	
PXD001407	UK	
PXD001408	China	
PXD001409	USA	
PXD001410	UK	
PXD001411	UK	
PXD001412	USA	
PXD001413	USA	gerhard: reverted (#180900)
PXD001415	Austria	attila
PXD001416	Austria	attila
PXD001417	Austria	attila
PXD001418	Austria	attila
PXD001419	Austria	attila
PXD001420	Austria	attila
PXD001421	Austria	attila
PXD001422	Austria	attila
PXD001423	Austria	attila
PXD001424	USA	
PXD001425	China	
PXD001426	Singapore	
PXD001427	France	
PXD001428	Netherlands	
PXD001429	China	attila
PXD001430	France	
PXD001431	Germany	
PXD001432	Germany	
PXD001433	USA	attila
PXD001434	Netherlands	
PXD001435	UK	
PXD001436	Australia	
PXD001437	Belgium	
PXD001438	UK	
PXD001439	USA	
PXD001440	Denmark	
PXD001441	Japan	
PXD001442	UK	
PXD001443	New Zealand	
PXD001445	UK	
PXD001446	USA	
PXD001447	USA	sent to intact
PXD001449	Australia	
PXD001450	France	
PXD001451	Switzerland	
PXD001452	Switzerland	
PXD001453	Finland	
PXD001454	UK	
PXD001455	Netherlands	
PXD001456	Canada	
PXD001457	Denmark	
PXD001458	UK	
PXD001460	USA	
PXD001461	Germany	
PXD001462	Denmark	
PXD001463	Germany	
PXD001464	Australia	
PXD001465	Denmark	
PXD001467	USA	
PXD001468	USA	
PXD001469	China	
PXD001470	Brazil	
PXD001471	China	
PXD001472	Australia	
PXD001473	Taiwan	
PXD001474	Germany	
PXD001475	India	
PXD001476	Netherlands	tobias
PXD001477	Japan	
PXD001478	Denmark	
PXD001479	Sweden	
PXD001480	Germany	
PXD001481	Russia	
PXD001482	France	
PXD001483	France	
PXD001484	USA	
PXD001485	USA	
PXD001486	Japan	
PXD001487	Netherlands	tobias
PXD001488	Brazil	attila/attila
PXD001489	Brazil	attila/attila
PXD001490	Denmark	
PXD001491	UK	attila/attila
PXD001492	Switzerland	
PXD001493	China	sent to intact-help@ebi.ac.UK
PXD001494	China	
PXD001495	Germany	
PXD001496	Spain	
PXD001497	Germany	attila/attila
PXD001498	Germany	
PXD001499	Japan	
PXD001500	Germany	
PXD001501	Netherlands	
PXD001502	UK	
PXD001503	UK	
PXD001504	UK	
PXD001505	UK	
PXD001506	Canada	
PXD001507	USA	
PXD001508	Germany	
PXD001509	UK	
PXD001510	UK	
PXD001511	Switzerland	attila/attila
PXD001512	UK	
PXD001513	China	
PXD001514	Germany	/gerhard
PXD001515	UK	
PXD001516	UK	
PXD001518	France	
PXD001519	France	
PXD001520	France	
PXD001521	France	
PXD001522	France	
PXD001523	France	
PXD001524	UK	
PXD001525	Canada	
PXD001526	Germany	
PXD001527	France	
PXD001528	USA	
PXD001529	Spain	
PXD001530	Denmark	
PXD001531	France	
PXD001532	Finland	
PXD001533	Netherlands	
PXD001535	Finland	
PXD001536	Netherlands	
PXD001537	Russia	
PXD001538	Austria	attila/gerhard
PXD001539	Netherlands	
PXD001540	UK	
PXD001541	USA	
PXD001542	Denmark	
PXD001543	Australia	
PXD001544	Netherlands	
PXD001545	Netherlands	
PXD001546	Netherlands	
PXD001547	Germany	
PXD001548	Taiwan	
PXD001549	Switzerland	
PXD001550	Netherlands	
PXD001551	USA	
PXD001552	China	
PXD001553	Slovenia	
PXD001554	USA	
PXD001555	UK	
PXD001556	UK	
PXD001557	UK	
PXD001558	UK	
PXD001559	Australia	
PXD001560	USA	
PXD001561	Finland	
PXD001562	Belgium	
PXD001563	USA	
PXD001564	France	
PXD001565	Netherlands	attila
PXD001566	USA	tobias
PXD001567	Japan	
PXD001568	France	
PXD001569	Germany	
PXD001570	Germany	
PXD001571	USA	
PXD001572	USA	sent to intact-help@ebi.ac.UK
PXD001573	Italy	
PXD001574	Belgium	
PXD001575	France	
PXD001576	Switzerland	
PXD001577	Netherlands	
PXD001578	UK	
PXD001579	Japan	
PXD001580	Japan	
PXD001581	USA	
PXD001582	Norway	attila
PXD001583	Austria	sent to intact-help@ebi.ac.UK
PXD001584	France	
PXD001585	USA	
PXD001586	New Zealand	
PXD001587	USA	
PXD001589	USA	
PXD001590	USA	
PXD001591	Netherlands	
PXD001592	Germany	
PXD001593	Australia	
PXD001594	Estonia	
PXD001595	USA	sent to intact-help@ebi.ac.UK
PXD001596	Netherlands	
PXD001597	Republic of Korea	
PXD001598	Netherlands	
PXD001599	Canada	
PXD001600	Germany	/gerhard
PXD001601	Germany	
PXD001602	Estonia	
PXD001603	Australia	
PXD001604	Netherlands	
PXD001605	USA	
PXD001606	USA	
PXD001607	Belgium	
PXD001608	Denmark	
PXD001609	Italy	"interaction dataset, not sent yet"
PXD001610	UK	
PXD001611	Spain	
PXD001612	Czech Republic	
PXD001613	Sweden	
PXD001615	Japan	
PXD001616	Canada	
PXD001617	UK	
PXD001618	Singapore	
PXD001619	Netherlands	
PXD001620	Finland	attila/attila
PXD001621	Ireland	attila
PXD001622	Germany	attila
PXD001623	Belgium	
PXD001624	Ireland	attila
PXD001626	USA	
PXD001627	Australia	
PXD001628	Netherlands	
PXD001629	Canada	
PXD001630	Australia	
PXD001631	Italy	
PXD001632	UK	
PXD001633	Netherlands	
PXD001635	USA	starting 2015
PXD001636	Germany	
PXD001637	Sweden	
PXD001638	USA	
PXD001639	Austria	
PXD001640	USA	
PXD001641	Germany	
PXD001642	Denmark	sent to intact-help@ebi.ac.UK
PXD001643	Switzerland	
PXD001644	Ireland	
PXD001645	USA	
PXD001646	China	
PXD001647	India	
PXD001648	Germany	
PXD001649	USA	SEQUEST mzid
PXD001650	Singapore	
PXD001652	USA	attila
PXD001653	USA	attila
PXD001654	Israel	attila
PXD001655	USA	attila
PXD001656	UK	
PXD001657	USA	
PXD001658	Germany	
PXD001659	Germany	
PXD001660	Germany	
PXD001661	USA	
PXD001662	Japan	
PXD001663	USA	
PXD001664	France	
PXD001665	China	
PXD001666	Switzerland	
PXD001668	UK	
PXD001669	UK	
PXD001670	China	attila
PXD001671	France	
PXD001672	Germany	
PXD001673	Germany	
PXD001674	Netherlands	
PXD001675	UK	attila/attila
PXD001676	Australia	attila
PXD001677	Brazil	
PXD001678	Denmark	
PXD001679	Belgium	
PXD001680	Germany	attila
PXD001681	Netherlands	attila
PXD001682	Sweden	
PXD001683	Netherlands	
PXD001684	UK	
PXD001685	Sweden	
PXD001686	Sweden	
PXD001687	Japan	attila
PXD001688	Canada	
PXD001689	Canada	
PXD001691	Singapore	
PXD001692	UK	
PXD001693	Japan	
PXD001694	China	
PXD001695	Germany	
PXD001711	UK	
PXD001712	Austria	
PXD001713	Norway	
PXD001714	Switzerland	
PXD001715	France	tobias/attila
PXD001716	Netherlands	
PXD001717	UK	/gerhard
PXD001718	France	
PXD001719	UK	
PXD001720	UK	
PXD001721	Switzerland	
PXD001723	UK	
PXD001724	Sweden	
PXD001725	Sweden	
PXD001726	Germany	
PXD001727	Switzerland	
PXD001728	Austria	
PXD001729	China	
PXD001730	USA	
PXD001731	Luxembourg	tobias
PXD001732	Germany	attila/attila
PXD001736	Netherlands	
PXD001737	USA	
PXD001738	USA	attila/tobias
PXD001739	Australia	
PXD001740	Spain	
PXD001741	Germany	
PXD001762	Brazil	
PXD001763	China	
PXD001764	China	
PXD001765	Germany	
PXD001767	USA	
PXD001768	France	attila/attila
PXD001769	Germany	
PXD001773	Russia	tobias
PXD001774	Japan	
PXD001775	Denmark	
PXD001776	Denmark	
PXD001777	Denmark	
PXD001778	USA	
PXD001779	Netherlands	attila/attila
PXD001780	Russia	
PXD001781	Netherlands	
PXD001785	Japan	
PXD001786	Japan	
PXD001787	Germany	
PXD001788	Spain	
PXD001789	UK	tobias
PXD001790	UK	tobias
PXD001791	UK	tobias
PXD001792	USA	attila
PXD001793	USA	attila
PXD001794	France	attila
PXD001795	USA	tobias
PXD001796	Luxembourg	attila
PXD001797	China	tobias
PXD001798	Netherlands	attila
PXD001799	Spain	tobias
PXD001800	Denmark	attila
PXD001801	Canada	tobias
PXD001802	Canada	tobias
PXD001804	Sweden	attila
PXD001805	France	tobias
PXD001806	Czech Republic	attila
PXD001807	Italy	attila
PXD001808	Sweden	attila
PXD001809	UK	attila
PXD001810	Netherlands	attila
PXD001812	USA	attila/andrew
PXD001813	UK	attila
PXD001814	USA	attila
PXD001815	Taiwan	tobias
PXD001816	Belgium	attila
PXD001817	Netherlands	attila
PXD001818	Austria	tobias
PXD001819	France	attila
PXD001820	Germany	attila
PXD001821	Australia	tobias
PXD001822	Netherlands	attila
PXD001823	USA	tobias
PXD001824	USA	tobias
PXD001825	Germany	attila
PXD001826	USA	attila
PXD001827	USA	attila
PXD001828	Spain	tobias
PXD001829	USA	tobias
PXD001830	USA	attila
PXD001831	Germany	attila
PXD001832	Germany	tobias/gerhard (reverted #78083)
PXD001833	Germany	tobias
PXD001834	USA	tobias
PXD001835	UK	attila
PXD001836	Spain	attila
PXD001837	Netherlands	tobias
PXD001838	USA	tobias
PXD001839	USA	attila
PXD001840	Spain	attila
PXD001841	UK	attila
PXD001842	USA	attila
PXD001843	USA	attila
PXD001844	USA	tobias
PXD001845	Netherlands	attila
PXD001846	USA	attila
PXD001847	USA	tobias
PXD001848	USA	tobias
PXD001849	Japan	attila
PXD001851	USA	attila
PXD001852	USA	attila
PXD001853	Austria	attila/gerhard
PXD001854	France	tobias
PXD001855	Germany	attila
PXD001856	Qatar	attila
PXD001857	Germany	attila
PXD001858	France	attila
PXD001859	USA	attila
PXD001861	Switzerland	tobias
PXD001862	USA	attila
PXD001863	UK	attila
PXD001864	UK	tobias
PXD001865	Japan	tobias
PXD001866	Japan	tobias
PXD001867	Japan	tobias
PXD001868	Japan	tobias
PXD001869	China	tobias
PXD001870	Finland	attila
PXD001871	China	attila
PXD001872	Switzerland	attila
PXD001873	Germany	tobias
PXD001874	Germany	attila
PXD001875	Canada	tobias
PXD001876	UK	attila
PXD001877	UK	attila
PXD001877	UK	attila
PXD001878	UK	attila
PXD001879	UK	attila
PXD001880	UK	attila
PXD001881	UK	attila
PXD001882	UK	attila
PXD001883	UK	attila
PXD001884	UK	attila
PXD001888	Switzerland	tobias
PXD001889	Germany	attila
PXD001890	USA	attila
PXD001891	France	tobias/gerhard
PXD001892	Netherlands	attila
PXD001893	Sweden	attila
PXD001896	USA	attila
PXD001897	Norway	attila
PXD001898	Canada	attila
PXD001901	UK	tobias
PXD001902	UK	attila
PXD001903	UK	tobias/andrew
PXD001904	Switzerland	attila
PXD001905	UK	tobias/gerhard
PXD001906	UK	tobias
PXD001907	Denmark	tobias
PXD001908	Germany	attila
PXD001909	USA	attila
PXD001910	USA	attila
PXD001912	China	tobias
PXD001913	China	tobias
PXD001914	China	tobias
PXD001915	China	tobias
PXD001916	China	tobias
PXD001917	China	tobias
PXD001918	China	tobias
PXD001919	China	tobias
PXD001920	China	tobias
PXD001921	China	tobias
PXD001922	China	tobias
PXD001923	Japan	attila
PXD001924	Switzerland	attila
PXD001925	France	attila
PXD001926	Germany	tobias/tobias
PXD001928	China	attila
PXD001929	Sweden	attila
PXD001930	France	tobias
PXD001931	France	tobias
PXD001932	USA	tobias
PXD001933	Spain	attila
PXD001934	Germany	tobias
PXD001935	UK	tobias
PXD001936	USA	attila
PXD001937	Japan	attila
PXD001938	USA	attila
PXD001939	Japan	attila
PXD001940	China	tobias
PXD001941	China	tobias
PXD001942	Germany	attila/gerhard
PXD001943	Italy	attila
PXD001944	USA	
PXD001945	USA	deleted
PXD001947	France	
PXD001948	Austria	
PXD001949	Canada	
PXD001950	UK	
PXD001951	Sweden	attila
PXD001952	UK	attila/attila
PXD001953	UK	
PXD001954	UK	
PXD001955	USA	
PXD001958	Australia	
PXD001959	USA	
PXD001960	Switzerland	attila/attila
PXD001961	UK	intacted
PXD001962	Taiwan	
PXD001963	Norway	
PXD001964	Japan	
PXD001965	Republic of Korea	
PXD001966	Sweden	
PXD001967	Sweden	
PXD001968	Switzerland	
PXD001969	USA	attila
PXD001970	Denmark	
PXD001971	France	
PXD001972	USA	
PXD001973	USA	
PXD001974	Germany	
PXD001975	Canada	
PXD001976	Germany	
PXD001977	Switzerland	
PXD001978	Austria	
PXD001979	France	
PXD001980	Germany	
PXD001981	Spain	
PXD001982	USA	
PXD001983	France	
PXD001984	France	attila/attila
PXD001985	UK	
PXD001986	France	attila/attila
PXD001987	China	
PXD001988	UK	
PXD001989	Canada	
PXD001992	Portugal	attila/attila
PXD001993	Germany	
PXD001994	Canada	
PXD001995	USA	
PXD001996	Denmark	attila/attila/attila
PXD001997	Denmark	
PXD001998	Switzerland	
PXD001999	USA	attila
PXD002000	Italy	tobias
PXD002001	Norway	attila
PXD002002	Australia	attila
PXD002004	UK	tobias
PXD002005	Japan	attila
PXD002006	USA	attila
PXD002007	Netherlands	tobias
PXD002010	Switzerland	attila
PXD002011	Australia	attila
PXD002012	France	attila
PXD002013	USA	attila
PXD002014	UK	attila
PXD002019	India	tobias
PXD002020	USA	attila
PXD002021	Switzerland	attila
PXD002022	USA	attila
PXD002023	USA	attila
PXD002024	Taiwan	tobias
PXD002025	Norway	attila
PXD002026	Australia	attila
PXD002027	USA	tobias
PXD002028	China	tobias
PXD002029	Denmark	attila/attila/tobias
PXD002030	USA	attila
PXD002031	USA	attila
PXD002032	Germany	attila
PXD002033	Taiwan	attila
PXD002034	Czech Republic	attila
PXD002036	Austria	attila
PXD002037	Sweden	tobias
PXD002038	India	tobias
PXD002039	USA	tobias
PXD002040	USA	attila/tobias
PXD002041	USA	attila
PXD002042	USA	attila
PXD002043	USA	attila
PXD002044	USA	attila
PXD002045	USA	attila
PXD002046	USA	attila
PXD002047	USA	attila
PXD002048	USA	attila
PXD002049	USA	attila
PXD002050	USA	attila
PXD002051	USA	attila
PXD002052	Germany	attila
PXD002053	USA	attila/attila
PXD002054	UK	tobias
PXD002055	Austria	attila/gerhard/gerhard
PXD002056	Germany	tobias/gerhard
PXD002057	UK	tobias
PXD002058	Canada	attila
PXD002060	India	tobias
PXD002062	Spain	attila
PXD002063	Germany	tobias
PXD002064	China	attila
PXD002065	UK	tobias
PXD002066	Netherlands	tobias/gerhard
PXD002067	Slovakia	attila/gerhard
PXD002069	France	attila
PXD002070	USA	attila
PXD002071	Spain	tobias
PXD002072	UK	attila
PXD002073	Netherlands	tobias
PXD002074	Germany	tobias
PXD002075	Spain	tobias
PXD002076	USA	attila/attila
PXD002077	Germany	tobias/gerhard
PXD002078	Austria	attila
PXD002079	USA	attila
PXD002080	USA	attila
PXD002081	USA	attila
PXD002082	USA	attila
PXD002083	USA	attila
PXD002084	USA	attila
PXD002085	USA	attila
PXD002086	USA	attila
PXD002087	USA	attila
PXD002088	USA	attila
PXD002089	USA	attila
PXD002091	Belgium	tobias
PXD002092	USA	attila
PXD002093	USA	attila
PXD002094	Israel	attila
PXD002095	Israel	attila
PXD002096	Germany	
PXD002097	USA	
PXD002098	Germany	
PXD002099	Finland	
PXD002100	China	
PXD002101	Germany	
PXD002102	China	
PXD002103	Ireland	
PXD002104	UK	
PXD002105	USA	attila/attila
PXD002106	Norway	
PXD002107	USA	
PXD002108	USA	
PXD002111	UK	attila/attila
PXD002112	USA	
PXD002113	Germany	
PXD002115	USA	
PXD002116	France	
PXD002117	Switzerland	
PXD002118	Israel	
PXD002119	UK	
PXD002120	UK	
PXD002121	China	attila
PXD002122	UK	
PXD002123	Czech Republic	tobias
PXD002124	USA	
PXD002125	Hong Kong	tobias
PXD002126	Taiwan	resubmitted
PXD002127	UK	
PXD002128	Netherlands	
PXD002129	UK	
PXD002130	Netherlands	attila
PXD002132	USA	
PXD002133	Austria	intacted
PXD002134	Germany	
PXD002135	Germany	
PXD002136	USA	
PXD002137	Germany	
PXD002138	China	
PXD002139	Netherlands	intacted
PXD002140	USA	
PXD002141	Austria	
PXD002142	Germany	
PXD002144	USA	
PXD002145	Germany	the first one done by Gerhard/gerhard
PXD002146	Canada	
PXD002147	Denmark	the second one done by Gerhard
PXD002148	France	
PXD002150	UK	
PXD002151	Australia	
PXD002152	Germany	gerhard
PXD002153	Australia	
PXD002154	Canada	
PXD002155	Greece	attila/attila/attila
PXD002156	Germany	gerhard
PXD002157	Spain	
PXD002158	Japan	
PXD002159	UK	attila
PXD002160	Germany	gerhard
PXD002161	USA	
PXD002162	UK	
PXD002163	Sweden	
PXD002165	UK	
PXD002166	USA	
PXD002167	USA	attila
PXD002168	Denmark	
PXD002169	Netherlands	
PXD002170	Greece	attila
PXD002171	Germany	gerhard
PXD002172	Denmark	
PXD002175	Germany	gerhard
PXD002176	Israel	
PXD002177	China	
PXD002178	China	
PXD002179	China	attila/attila
PXD002181	Spain	
PXD002182	Russia	attila
PXD002183	UK	
PXD002185	China	
PXD002186	USA	
PXD002187	Germany	/gerhard
PXD002188	Poland	
PXD002189	China	tobias
PXD002190	China	
PXD002191	Canada	
PXD002192	Slovenia	
PXD002193	Germany	gerhard
PXD002194	USA	
PXD002195	UK	
PXD002196	China	
PXD002206	Austria	
PXD002207	France	
PXD002208	China	tobias
PXD002209	China	
PXD002210	Australia	
PXD002211	Austria	
PXD002212	Austria	
PXD002213	Republic of Korea	andrew
PXD002214	Denmark	
PXD002215	Switzerland	/gerhard
PXD002216	UK	tobias
PXD002217	France	tobias
PXD002218	China	tobias
PXD002219	UK	tobias
PXD002220	Republic of Korea	tobias
PXD002221	Republic of Korea	tobias
PXD002222	China	tobias
PXD002224	Taiwan	tobias
PXD002225	USA	tobias
PXD002226	UK	tobias
PXD002227	Belgium	tobias
PXD002228	Japan	tobias
PXD002229	China	tobias
PXD002230	Japan	tobias
PXD002231	Germany	tobias
PXD002232	Republic of Korea	tobias
PXD002233	UK	tobias
PXD002234	Germany	gerhard/gerhard
PXD002235	Germany	gerhard
PXD002236	Denmark	tobias
PXD002237	Spain	tobias
PXD002238	China	tobias
PXD002239	Canada	tobias
PXD002241	Germany	tobias
PXD002242	UK	tobias
PXD002243	USA	tobias
PXD002244	France	tobias
PXD002245	UK	tobias
PXD002246	Brazil	tobias
PXD002247	Germany	tobias
PXD002248	USA	tobias
PXD002249	Sweden	tobias
PXD002250	Ireland	tobias/gerhard
PXD002251	Canada	tobias
PXD002252	Germany	gerhard
PXD002253	France	attila
PXD002254	Netherlands	tobias/attila
PXD002255	China	attila
PXD002256	France	attila
PXD002257	France	attila
PXD002258	France	attila
PXD002259	France	attila
PXD002260	France	attila
PXD002261	France	attila
PXD002262	France	attila
PXD002263	France	attila
PXD002264	Canada	attila
PXD002265	Canada	tobias
PXD002266	UK	tobias
PXD002269	Germany	gerhard
PXD002270	Germany	gerhard
PXD002271	Germany	gerhard
PXD002272	Germany	gerhard
PXD002273	USA	attila
PXD002274	Japan	attila
PXD002275	Canada	attila/attila
PXD002276	China	tobias
PXD002277	Denmark	attila
PXD002278	Japan	attila
PXD002279	Netherlands	attila
PXD002280	France	tobias
PXD002281	Switzerland	attila
PXD002282	Germany	gerhard
PXD002283	USA	attila
PXD002284	USA	attila
PXD002285	Brazil	attila
PXD002286	USA	attila
PXD002287	Denmark	attila
PXD002288	Germany	gerhard
PXD002289	Germany	gerhard
PXD002290	Canada	gerhard
PXD002291	USA	tobias
PXD002292	Spain	attila
PXD002293	UK	tobias
PXD002294	Germany	gerhard/gerhard
PXD002295	UK	attila
PXD002296	India	tobias
PXD002297	Belgium	attila
PXD002298	China	attila
PXD002299	China	tobias
PXD002300	USA	andrew
PXD002301	China	tobias
PXD002303	Ireland	attila
PXD002304	USA	attila
PXD002305	USA	attila
PXD002306	USA	attila
PXD002307	USA	attila
PXD002308	France	attila
PXD002309	France	attila
PXD002310	France	attila
PXD002311	France	attila
PXD002312	UK	tobias
PXD002313	India	tobias
PXD002316	France	gerhard
PXD002317	USA	attila
PXD002318	Norway	attila
PXD002319	USA	attila
PXD002320	USA	attila
PXD002321	USA	attila
PXD002322	USA	attila
PXD002323	USA	attila
PXD002324	USA	attila
PXD002325	USA	attila
PXD002326	USA	attila
PXD002327	USA	attila
PXD002328	USA	attila
PXD002329	USA	attila/gerhard
PXD002330	USA	attila
PXD002331	Portugal	attila
PXD002332	USA	attila
PXD002333	USA	attila
PXD002334	Finland	attila
PXD002335	Denmark	attila
PXD002337	Germany	gerhard
PXD002338	USA	attila
PXD002339	USA	attila
PXD002340	France	attila
PXD002341	USA	gerhard
PXD002342	Spain	attila
PXD002343	USA	attila
PXD002344	USA	attila
PXD002345	New Zealand	attila
PXD002346	UK	attila
PXD002347	Norway	attila
PXD002348	USA	attila
PXD002349	USA	attila
PXD002350	Netherlands	attila
PXD002351	China	attila
PXD002352	Sweden	attila
PXD002353	Taiwan	gerhard
PXD002354	Belgium	attila
PXD002363	USA	attila
PXD002364	USA	attila
PXD002365	USA	attila
PXD002366	Austria	gerhard
PXD002367	France	gerhard
PXD002369	Singapore	attila/attila
PXD002370	France	gerhard/attila
